,Unnamed: 0,comment,sentimen
714,714,wow keren bgt  alokasi apbn buat pendiidkan yg tertinggi luar biasa keren      klo pendidikannya di prioritaskan  saya yakin indonesia bakal  memiliki generasi hebat in future  klo saya liat bp prabowo tahu cara memanfaatkan sda dan sdm   program nya bagus dan tepat sasaran   terharu saya mendengar pidato bp presiden,Positive
715,715,tiba giliran gaji naik guru pada riuh tapi tangung jawab kurang maksimal  kami yang kerja amburadul sangat sulit sekali,Neutral
716,716,terima kasih bpk prabowo yang sungguh memperhatikan kesejahteraan para guru ,Neutral
717,717,love you pakkkk,Positive
718,718,luar biasa pak prabowo,Neutral
719,719,mantap,Neutral
720,720,ya allah sehat selalu pak prabowo akhirnya salah satu cita citamu demi bangsa inj terwujud semoga allah memberikan kekuatan lahir bathin untuk mu aamiin terharu banget saya baru kali ini selama 10 tahun terakhir guru di hargai langsung oleh presiden semoga ini menjadi sebuah kebangkitan bangsa kita krn guru adalah salah satu garda terdepan bangsa yang maju bravo guru baravo pak presiden,Neutral
721,721,saya sangat menikmati video ini saya menantikan video selanjutnya,Neutral
722,722,teknis pak gmana,Neutral
723,723,untuk kami yang tendik penjaga sekolah gimana ya pak kesejahteraan nya ,Neutral
724,724,bismillahirrahmanirrahim ya allah semoga saja guru dinaikan gajinya jd 15 aja gk kyk skrg 3rts ya allah semoga saya lls ujiannya nanti,Neutral
725,725,alhamdulillah 3x saya pilih ga salah saya bukan guru  tapi saya berterima kasih pa,Neutral
726,726,trima kasih bpk presiden kami guru sangat di perhatikan klu nantinya ada televisi klu boleh ikutkan cct  agar sekolah bisa aman,Neutral
727,727,ngeriii,Neutral
728,728,sehat slalu panglimakusehat slalu presidenku,Neutral
729,729,guru dan nakes pak masih banyak perawat kuliah mahal gajinya cuma 400rb pak perbulan sakit banget,Neutral
730,730,alhamdulillah sehat selalu bapak presiden,Neutral
731,731,saya ga sia2 4x dukung paksemoga bapa sehatalloh akan catat ketulusan bapasemoga bapa berhasilmemimpin indonesia,Neutral
732,732,masyaallah sehat2 selalu ya pak bismillah bapak panjang umur diberi kesehatan dan keberkahan hidup aamiin,Neutral
733,733,semoga pendidikan di indonesia makin maju,Neutral
734,734,terima kasih pak prabowo subianto naikkan gaji guru dan pegawai instansi pemerintah atau swasta  dibidang tenaga medis kesehatan aamiin ya allah  petani nelayan dan para buruh kuli disesuakan dgn kualitas harga  distabilkan menurut harga di pasaran,Neutral
735,735, pak prabowo saya hadiah kan fatihah buat bpk prabowo subiantoal fatihah aamiin semoga bpk prabowo subianto selaludiberikan kasehatan dan panjang umurdan bisa menjadi persiden seumur hidup aamiin ya rabbal alamin,Neutral
736,736,alhamdulillah gaji guru naik trus gaji karyawan swasta gimana pak ,Neutral
737,737,mohon maaf yg sebesar besarnyasy setuju bangettapi apa sanksinya kalau guru sering terlambat masuk sekolahapakah terus beginisampai2 terkadang jam pelajaran sekolah ada aja yg guru yg keluar belanja,Neutral
738,738,terimakasih motivasinya pk presiden untuk guru yang telah mencerdaskan anak bangsa telah dierhatikanbarakallah hu fiii,Neutral
739,739,alhamdulillah semoga terealisasikan ,Neutral
740,740,baru kali ini saya merasakan bahwa saya punya presiden baru kali ini saya merasakan energi semangat yang terpancar energi kebangkitan keberanian dan kekompakan yang terpancar dari pemerintah dan rakyat demi kebangkitan bangsa indonesia bangsa yang besar selayaknya berada di tempat yang tinggi macan asia sudah tertidur terlalu lama saatnya bangun genderang kebangkitan telah berbunyi indonesia emas mari kita wujudkan,Neutral
741,741,saya liht dulu aplikasinya d lapangan kalau  tdk  sperti jkwi baru sy dukung dlm artian pak prabowo tak tunduk pada jkwi tapi kl cuma omdo maka sm sperti jkw ksi ngin syurga tapi tak ada realisasi,Neutral
742,742,trimah kasih bapak prabowosetuju dua periodeatuhan berkati,Neutral
743,743,terima kasih pk presiden prabowo subiyanto,Neutral
744,744,guru tdk ada mantannya makanya harus di prioritaskan tapi pak jangan banyak ngutang yaa jangan dicontoh mulyono yg ugal2lan ngutang naujubilah,Neutral
745,745,mksh pak presiden sehat slalu y pak,Neutral
746,746,coba tengok buruh serambutburuh kuli buruh tani upah nya kecil   kalau ada pilihan mereka juga gk mau jadi buruh tapi apalah daya kemampuan nya cuman segitu,Neutral
747,747,pensiunan guru yg sdh berjuang 42 thn tidak di sapa oleh bpkprabowo,Neutral
748,748,mulia sekali niatmu presiden ku sehat selalu  presidenku semoga apa yg di cita2kan tercapai untuk rakyat indonesia aamiin,Neutral
749,749,tidak salah memilih dan berjuang untuk pak prabowo subianto kemarin,Neutral
750,750,yesel yg guru2 di indonesia kmrn gak milih pak prabowo,Neutral
751,751,mntap pawalaupun sya bukan gurutapi ikut mrskan terharumudh2an pra guru lebih makmur lagihbiar lebih tanggung jwab lgih dlam mddidik anak2 negri ini,Neutral
752,752,super keren walaupun saya tidak sekolah saya sangat setuju para guru gajinya dinaikan,Positive
753,753,saya sangat mengagumi bpk presiden prabowodari dulu saya selalu memilih pak prabowoalhamdulliah tahun ini bapak terpilih sehat selalu presiden ku,Neutral
754,754,masyaallah terimakasih bapak prabowo alhamdulillah barokallah semoga sehat selalu bapak inilah yg ditunggu para guru dan guru yg msih honorer semoga segera diangkat asn aamiin ,Neutral
755,755,kenapa cuma guru yg di hebohkan mana utk asn pemerintahan,Neutral
756,756,inilah pernyataan seorang presiden yg mengakui penting nya pendidikan bravo presidenku  bpkprabowo subiantosmg sehat selalu dan panjang umur serta istiqomah dlm kebaikan dan dlm lindungan allah swt aamiin ,Neutral
757,757,baru kali ini ada presiden seperti ini ,Neutral
758,758,ini seriusan naik pak,Neutral
759,759,nakes tolong diperhatikn juga pakkbanyak oknum di dlm,Neutral
760,760,terima kasih bpkprabowo subiantopresiden ri yg menghargai guru  dan mengakui pentingnya  dlm mendidik putra putri bangsa,Neutral
761,761,selamat hari guru seindonesia trima kasih para guru anda adalah pahlawan tanpa tanda jasa tulus iklas mengabdi sehat selalu para guru seindonesia trima kasih untuk bapak presiden  wapres sehat selalu bpk smoga bisa 3 periode ,Neutral
762,762,kesejahteraan yg tertunda gara cebongwe love mr president prabowo subianto ,Positive
763,763,top pak prabowo,Positive
764,764,pak operator sekolah mohon diperhatikan,Neutral
765,765,bagaimana dengan operator sekolah sbg tendik pak yg berstatus ptt mohon diperhatikan pakkrn operator juga nafas dalam sebuah sekolah,Neutral
766,766,gaji guru naik asn pns naik gk pak ,Neutral
767,767,siapa yg dulu menghina beliau,Neutral
768,768,terima kasih pak prabowo atas perhatiannya kepada kesejahteraan gurutapi mohon diperjelas tambahan kesejahteraan yang dimaksud disini hanya berlaku untuk sebagian guru dengan kriteria tertentusehingga kalimat tambahan kesejahteraan untuk guru asn dan non asn janganlah diucapkan di hadapan seluruh rakyatkarena kami memaknainya seperti apa yang umumnya orang maknaiternyata tambahan kesejahteraan ini tidak berlaku untuk semua gurudan program ini sudah berlaku sejak jaman pak sbyhanya kuota penerima manfaatnya sj yang ditambahbukan nilai kesejahteraannya secara umum,Neutral
769,769,walawpun saya bukan guru dari dulu saya coblos pak prabowosehat selalu pak prabowodan selamat para guru,Neutral
770,770,alhamdulillah terimakasih presiden ku,Neutral
771,771,pensiunan gimana naikan dong pak presiden,Neutral
772,772,terima kasih buat pak ptesiden prabowo atas programnya  yg memprioritaskan bidang pendidikan seperti program bantuan dana utk pembangunan dan perbaikan sekolah program bantuan makanan utk peserta didik program bantuan kelanjutan pendidikan ke d4s1 bagi pendidik yg blm d4 s1 peningkatan nominal tunjangan kesejahteraan guru asn  non asn baik yg blm atau sdh sertifikasi pak presiden kami berharap agar guru guru di sekolah swasta di perhatikan dan di beri kesempatan yang sama  utk bisa ikut seleksi p3k  tidak hanya guru honorer di sekolah negeri  saja yg di beri kesempatan tsb  guru guru di swasta juga banyak yg sudah  mengabdi 20  30 tahun lebih mendidik anak bangsa generasi penerus dan sudah sertifikasi pak presiden prabowo mohon lah di perhatikan permohonan guru guru swasta ini pak presiden ,Neutral
773,773,pak nakes ngabdi cuma di gajih 200 ribu sedangkan buat beli bensinnya aja bolak balik tiap hari gak cukup tolong kami pak,Neutral
774,774,i love prabowo,Positive
775,775,nakes naikin gajinya juga dong pak presiden ,Neutral
776,776,nangisya blau ada ketulusan,Neutral
777,777,saya yg gak jadi guru saja bapernya mintak ampuuuunnnnn apalagi para ibu bapak gurupak prabowo akhirnya ada titik terang buat para bapak ibu guru,Neutral
778,778,semoga bapak ibu guru semakin sejahtera,Neutral
779,779,bantuan ke sekolahsekolah itu harus benarbenar di awasi  karena mental korup di tingkat kepala sekolah itu sudah menjadi habbit segera lakukan evaluasi guruguru yang tidak menguasai bidangnya dan evaluasi juga para kepala sekolah yang tidak memahami tupoksinya bahkan banyak sekali yang menyalahgunakan dana bos awasi juga dinas pendidikan di provinsi dan kabkota karena banyak yang melakukan pungli dan intimidasi,Negative
780,780,sekalian sama nakes pak jangan mikirin 1 doang,Neutral
781,781,pak mohon di buatkan uu perlindungan guru kasihan guru yg benar hanya ingin mendidik siswa siswi ketika ada sedikit kesalahan sudah dipenjarakan tanpa mau tau penyebabnya krn dizaman sekarang guru dipandang rendah ,Neutral
782,782,merinding bah kawanpidato bpk prabowo pada hari guru nop 2024kedepan seluruh rakyat indonesia makmur dan sejahtera,Neutral
783,783,,Neutral
784,784,coba dari dulu pak prabowo jdi presiden pasti udah sejahtera kita rakyat indonesia seha2 selalu pak prabowo,Neutral
785,785,terlalu lebayyyyyy,Neutral
786,786,rip gaji nakes,Neutral
787,787,ngiring bingah  hatur nuhun pak presidenalhamdulilah barrokalloh,Neutral
788,788,assalamualaikum bapak presiden bapak prabowo subianto saya sangat berbahagia mendengarkan pidato bapak yang memperhatikan tenaga pendidik mohon maaf bukan saya lancang ataupun ingin diperhatikan tetapi memang benar fakta bahwasannya tenaga kesehatan pun lebih miris dari guru saya sebaga tenaga kesehatan hanya di gaji 300ribu selama satu bulan itupun kami dituntut bekerja lembur waktu kinerja kami pun sift siang malam sampai jam tidur nakes berantakan kami garda terdepan saat ada wabah tetapi kenapa selama ini kami nakes tidak pernah diperhatikan,Neutral
789,789,terimakasih kepada presiden ku yang budiman,Neutral
790,790,coba dulu rakyat pilih pak prabowo di tahun 2014 enga terjadi ekonomi kita hancur seperti ini,Neutral
791,791,kagum bangga,Neutral
792,792,pak bikin kontak aduan satu pintu untuk berbagai bidang langsung ke staf atau bidang dibawah bapakbiar masyarakat bisa adukan langsung yang korupsi sunat sunat anggaran bikin komitmen persentase bantuan dll ,Neutral
793,793,terimakasih bpk indonesia bapak prabowosemoga bapak selalu diberi kesehatanikut netes air mata ketika bapak menangissungguh sangat ikhlas bapak menyampaikan kabar gembira untuk para guru indonesiasangat tidak menyesal memilih bapak sebagai presiden ,Neutral
794,794,pensiun guru jg naik gaji ,Neutral
795,795,yg terpenting adalahkami sangat butuh pemimpin seperti bapak d nkri ini,Neutral
796,796,pegawe kesehatan di ruma saki swasta harus di perhatikan juga dong yg honor2 itu,Neutral
797,797,seorang kesatria air mata adalah hal yang berharga jika air mata itu jatuh berarti dia melihat ada hal yang srius dan menyakitkan ,Neutral
798,798,alhamdulillah wasyukurillah terimakasih banyak untuk bapak presiden ri hj prabowo subiantonaikin gajih pegawai dan guru honorer,Neutral
799,799,jgn guru sajan yg di perhatikan dongstaf desa yg tugasnya berat sperti kepala dusun dan rt yg jadi ujung tombok di masarakat  sangat2 diperhatikan juga dong,Neutral
800,800,adakah yg bisa menjelaskan maksud tunjangan 1x gaji pokok bagi asn bukankah itu memang dari dulu begitu melalui jalur sergur,Neutral
801,801,salfok sama cak imin kayak minion ,Neutral
802,802,jgan guru aja harus yah p   guru udah cukup gajih yah jadi pns  tapi perhatikan rakyat di bawah,Neutral
803,803,ini baru presuden  sehat selalu  pak presiden prabowo semoga tuhan selalu melindungi mu ,Neutral
804,804,alhamdulillah terima kasih bapak presiden ri bpk prabowo subianto semoga bpak sllu dlm lindungan allah swt,Neutral
805,805,yth pak presiden saya memilih bpakberharap anak saya honorer nakes di rsud jg dipikirkan sperti gurudisaat covid smpai keguguran kandungan,Neutral
806,806,terimakasih bapak presiden ,Neutral
807,807,jangan dulu menaikan gaji pns tapi honorer ankat dulu,Neutral
808,808,ini kenaikan gaji yg pns p3k non asn yg lulus ppg dan mendapatkan serdik tahun ini dan masih abu2 utk seluruh asn pnsp3k yg telah memiliki serdik sebelum tahun ini,Neutral
809,809,waktu pns blum prnah ada kbr sesejuk ini dari penguasa tertinggi sblumnyanamun ttp bersyukur pnsiunan jga dpt perhatiaan  khusus,Neutral
810,810,titip buat guru mengajar lah yg benar jgn cuma suruh nulis terus memberi soal karena sibuk ngisi adm,Neutral
811,811,pak presidenkuyg hebat sehat sll pak semoga guru d tshin 2025 jd bertambah uang sertifikasinya jika yg selama ini di terima oleh kami 32 jutabln nya mk d tahun 2025 akan menjadi 62 jtblnya mk per 3 bln 62jt x 3 bln mk kami akn menerima 186 jttriwlnnya setiap pencairan nanti kalau iya seperti itu mk saya pribadi mengucapkan banyak terimakasih kepada bapak presiden kami yg sdh meperhatilan peningkatan hdp kami guru yg bersertifikasi tidak sia2 saya mendukung bapak dari tahun 2014 hgg smp dg  saat ini akhirnya bapak menjadi presiden kebaggaan rakyat indonesia sekolah kami kekurangan guru bapak presiden ku sehat sll panjang umurnya bapak presidenku panutan ku,Neutral
812,812,gue salfok sama pak kapolri keliatan banyak banget pikiran ,Neutral
813,813,,Neutral
814,814,benar pak tanpa guru kita gak bisa apa jadi guru itu orang tua yang kedua kalau bagi saya orang tua kandung itu ke 1 orang tua kedua yalah guru,Neutral
815,815,guru kok naik gaji tetus rek rek lah swasta kapan naiknya gurukerjo jam 7 mulih jam 12 gaji 7  jutaan,Neutral
816,816,para jendral muka nya merah ya ada apa,Neutral
817,817,diperjelas bapak prabowo kita guru dibawah naungan kemenag juga guru jangan dibawah naungan dinas saja,Neutral
818,818,maturnuwun bapak presiden prabowomugi mugi bapak prabowo kaparingan panjang yuswo barokah dunyo akhirah aamiin ya robbalalamiin ,Neutral
819,819,bangga sama bapak presiden prabowo subiantosangat iklas untuk membela rakyat indonesiasemoga bapak prabowo sehat slalu dan dilindungi oleh tuhan yesus kristusamenkagum sama bapak,Neutral
820,820,baru sebulan udah kerasa betul bedanya sama kemarin alhamdulillah nkri skrg benar2 punya presiden sejati yg mengutamakan rakyatnya semoga kita dan semua rakyat indonesia menjadi sejahtera hidupnya dan terwujud rakyat indonesia yg makmur dan sejahtera spt amanat para pendahulu bangsa,Neutral
821,821,masyarakat pun blum ada dan gak di gaji   lebih menyedikan big bosss  ,Neutral
822,822,,Neutral
823,823,sehat selalu bapak presiden ri bpk prabowo subianto,Neutral
824,824,ya allah semoga guru2 merasa bersyukur dan semoga kita sebagai masyarakat biasa agar di bebaskan juga biaya kesehatan bebas dari bpjs kesehatan yg di byr tiap bln,Neutral
825,825,645 645,Neutral
826,826,saya ikut meneteskan air mata paksebagai guru orang tua guru anak juga guruterima kasih atas perhatian yang besar bapak pada guru,Neutral
827,827,sebenarnya utk asn seluruh atau cuma guru min kasian tenaga kesehatan dan tenaga lain d setiap instansi,Neutral
828,828,alhamdllhsmg bpk presiden prabowo subiantosenantiasa selalu dalam lindungan allah swtsmg diberi keselamatan kesehatan lahir batinselamat dunia akhirat,Neutral
829,829,hai  para wali murid              skrg jgn pernah kamu coba coba hakimi seorang guru penjara menunggumu,Neutral
830,830,,Neutral
831,831,bapak mengana tirikan tenaga administrasi sekolah,Neutral
